"285","285","","","    B. c. parvipes","(Cassin, 1852)","c Alaska (USA) to c Canada","","",""
"286","286","","","    B. c. moffitti","Aldrich, 1946","sw Canada and nw USA","","",""
"287","287","","","    B. c. interior","Todd, 1938","sc Canada","","",""
"288","288","","","    B. c. canadensis","(Linnaeus, 1758)","e Canada","","",""
"289","289","","Barnacle Goose","Branta leucopsis","(Bechstein, 1803)","EU : Greenland to nw Russia","","",""
"290","290","","Cackling Goose","Branta hutchinsii","(Richardson, 1832)","NA : c Canada","","",""
"291","291","","","    B. h. leucopareia","(Brandt, JF, 1836)","Bering I., n Kuril Is. (ne Russia) and Aleutian Is. (USA)","SSP","Includes extinct asiatica (Mowbray et al. 2002).",""
"292","292","","","    B. h. minima","Ridgway, 1885","w Alaska (USA)","","",""
"293","293","","","    B. h. taverneri","Delacour, 1951","ne Alaska (USA) and n Canada","","",""
"294","294","","","    B. h. hutchinsii","(Richardson, 1832)","nc Canada and Greenland","","",""
"295","295","","","Anser","Brisson, 1760","","","",""
"296","296","","Bar-headed Goose","Anser indicus","(Latham, 1790)","EU : c Asia","","",""
"297","297","","Emperor Goose","Anser canagicus","(Sevastianov, 1802)","NA, EU : w Alaska and ne Siberia","","",""
"298","298","","Ross&#39;s Goose","Anser rossii","Cassin, 1861","NA : n Canada","","",""
"299","299","","Snow Goose","Anser caerulescens","(Linnaeus, 1758)","NA : n","TAX, PHY","Merge Chen (caerulescens, rossi, canagica) into Anser (Ottenburghs et al. 2016).",""
"300","300","","","    A. c. caerulescens","(Linnaeus, 1758)","ne Siberia, n Alaska (USA) and nw Canada","","",""
"301","301","","","    A. c. atlanticus","(Kennard, 1927)","ne Canada and nw Greenland","","",""
"302","302","","Greylag Goose","Anser anser","(Linnaeus, 1758)","EU : c, w","","",""
"303","303","","","    A. a. anser","(Linnaeus, 1758)","n, c Europe","","",""
"304","304","","","    A. a. rubrirostris","Swinhoe, 1871","ec Europe to China","","",""
"305","305","","Swan Goose","Anser cygnoides","(Linnaeus, 1758)","EU : c Asia and Mongolia to se Siberia","","",""
"306","306","","Taiga Bean Goose","Anser fabalis","(Latham, 1787)","EU : n","ENG","Change English name Anser fabalis to Taiga Bean Goose with split of A. serrirostris (AOU 2007).",""
"307","307","","","    A. f. fabalis","(Latham, 1787)","Scandinavia to nc Siberia","","",""
"308","308","","","    A. f. johanseni","Delacour, 1951","w Siberia","","",""
"309","309","","","    A. f. middendorffii","Severtsov, 1873","e Siberia","","",""
"310","310","","Pink-footed Goose","Anser brachyrhynchus","Baillon, 1834","EU : Greenland, Iceland and Svalbard","","",""
"311","311","","Tundra Bean Goose","Anser serrirostris","Gould, 1852","EU : n","PL, TAX","Species status of these Anser geese uncertain. Split of Anser serrirostris from A. fabalis followed AOU/NACC 2007 but may have been premature. Rukonen et al. (2008) suggest that middendorffii is basal to the clade that includes both fabalis and serrirostris, based on mtDNA control region. Author citation Gould, 1852 rather than Swinhoe, 1871 (H&amp;M 4:10).",""
"312","312","","","    A. s. rossicus","Buturlin, 1933","n Russia and nw Siberia","","",""
"313","313","","","    A. s. serrirostris","Gould, 1852","ne Siberia","","",""
"314","314","","Greater White-fronted Goose","Anser albifrons","(Scopoli, 1769)","NA, MA, EU : widespread","","",""
"315","315","","","    A. a. flavirostris","Dalgety &amp; Scott, P, 1948","w Greenland","","",""
"316","316","","","    A. a. albifrons","(Scopoli, 1769)","n Russia","","",""
"317","317","","","    A. a. elgasi","Delacour &amp; Ripley, 1975","s Alaska (USA)","","",""
"318","318","","","    A. a. gambelli","Hartlaub, 1852","Alaska and nw, nc Canada","","",""
"319","319","","","    A. a. sponsa","Banks, 2011","w Alaska (USA)","","",""
"320","320","","Lesser White-fronted Goose","Anser erythropus","(Linnaeus, 1758)","EU : n Eurasia","","",""
"321","321","","","Coscoroba","Reichenbach, 1853","","","",""
"322","322","","Coscoroba Swan","Coscoroba coscoroba","(Molina, 1782)","SA : Southern Cone","","",""
"323","323","","","Cygnus","Garsault, 1764","","","",""
"324","324","","Black Swan","Cygnus atratus","(Latham, 1790)","AU : Australia and New Zealand","","",""
"325","325","","Black-necked Swan","Cygnus melancoryphus","(Molina, 1782)","SA : Southern Cone","TAX","Change spelling of Cygnus melanocoryphus to Cygnus melancoryphus (David &amp; Gosselin 2002; SACC).",""
"326","326","","Mute Swan","Cygnus olor","(Gmelin, JF, 1789)","EU : Europe to c Asia","","",""
"327","327","","Trumpeter Swan","Cygnus buccinator","Richardson, 1831","NA : Alaska, w Canada and nc USA","","",""
"328","328","","Tundra Swan","Cygnus columbianus","(Ord, 1815)","EU, NA : n","TAX","Tundra Swan was formerly treated as two species: the North American race with at most a small yellow spot at the base of the bill, as Whistling Swan, Cygnus columbianus; and the Eurasian race, with a large yellow patch at the base of the bill, as Bewick’s Swan, C. bewickii. Currently treated as conspecific (AOU 1983).",""
"329","329","","","    C. c. columbianus","(Ord, 1815)","Alaska and n Canada","","",""
"330","330","","","    C. c. bewickii","Yarrell, 1830","n Eurasia","","",""
"331","331","","Whooper Swan","Cygnus cygnus","(Linnaeus, 1758)","EU : n Eurasia","","",""
"332","332","","","Stictonetta","Reichenbach, 1853","","","",""
"333","333","","Freckled Duck","Stictonetta naevosa","(Gould, 1841)","AU : se, sw Australia","","",""
"334","334","","","Hymenolaimus","Gray, GR, 1843","","","",""
"335","335","","Blue Duck","Hymenolaimus malacorhynchos","(Gmelin, JF, 1789)","AU : New Zealand","","",""
"336","336","","","Tachyeres","Owen, 1875","","","",""
"337","337","","Flying Steamer Duck","Tachyeres patachonicus","(King, PP, 1831)","SA : s Chile, s Argentina and Falkland Is.","","",""
"338","338","","Fuegian Steamer Duck","Tachyeres pteneres","(Forster, JR, 1844)","SA : s Chile and s Argentina","","",""
"339","339","","Falkland Steamer Duck","Tachyeres brachypterus","(Latham, 1790)","SA : Falkland Is.","","",""
"340","340","","Chubut Steamer Duck","Tachyeres leucocephalus","Humphrey &amp; Thompson, 1981","SA : se Argentina","","",""
"341","341","","","Merganetta","Gould, 1842","","","",""
"342","342","","Torrent Duck","Merganetta armata","Gould, 1842","SA : Venezuela to c Chile and w Argentina","","",""
"343","343","","","    M. a. colombiana","Des Murs, 1845","w Venezuela and n Colombia to c Ecuador","","",""
"344","344","","","    M. a. leucogenis","(Tschudi, 1843)","n Peru","","",""
"345","345","","","    M. a. turneri","Sclater, PL &amp; Salvin, 1869","s Peru and n Chile","","",""
"346","346","","","    M. a. garleppi","Berlepsch, 1894","n Bolivia","","",""
"347","347","","","    M. a. berlepschi","Hartert, E, 1909","s Bolivia and nw Argentina","","",""
"348","348","","","    M. a. armata","Gould, 1842","w Argentina and Chile","","",""
"349","349","","","Plectropterus","Stephens, 1824","","","",""
"350","350","","Spur-winged Goose","Plectropterus gambensis","(Linnaeus, 1766)","AF : widespread","","",""
"351","351","","","    P. g. gambensis","(Linnaeus, 1766)","Gambia to Ethiopia s to Angola and Mozambique","","",""
"352","352","","","    P. g. niger","Sclater, PL, 1877","Namibia and Zimbabwe through South Africa","","",""
"353","353","","","Sarkidiornis","Eyton, 1838","","","",""
"354","354","","Comb Duck","Sarkidiornis sylvicola","Ihering, H &amp; Ihering, R, 1907","SA : n Colombia and Venezuela to n Argentina","","Split accepted by Chesser et al. (2020), NACC 2020-B-02.",""
"355","355","","Knob-billed Duck","Sarkidiornis melanotos","(Pennant, 1769)","AF, OR : Africa s of the Sahara and s, se Asia","","Split accepted by Chesser et al. (2020), NACC 2020-B-02.",""
"356","356","","","Cyanochen","Bonaparte, 1856","","","",""
"357","357","","Blue-winged Goose","Cyanochen cyanoptera","(Rüppell, 1845)","AF : Ethiopia","","",""
"358","358","","","Alopochen","Stejneger, 1885","","","",""
"359","359","","Egyptian Goose","Alopochen aegyptiaca","(Linnaeus, 1766)","AF : s Mauritania to s Egypt and Ethiopia s to South Africa","","",""
"360","360","††","Mauritius Sheldgoose","Alopochen mauritiana","(Newton, E &amp; Gadow, 1893)","IO : Mauritius I.","EXT, ENG","Change English name from Mascarene Sheldgoose to Mauritius Sheldgoose with recognition of Reunion Sheldgoose as a separate species (Cheke &amp; Hume 2008).",""
"361","361","††","Reunion Sheldgoose","Alopochen kervazoi","(Cowles, 1994)","IO : La Réunion","EXT, AS","Follows Cheke &amp; Hume (2008). Treated as conspecific with A. mauritiana by R. Roe (pers. comm.).",""
"362","362","","","Neochen","Oberholser, 1918","","","",""
"363","363","","Orinoco Goose","Neochen jubata","(Spix, 1825)","SA : Amazonia to n Argentina","","",""
"364","364","","","Chloephaga","Eyton, 1838","","","",""
"365","365","","Andean Goose","Chloephaga melanoptera","(Eyton, 1838)","SA : Peru to s Chile and Argentina","","",""
"366","366","","Upland Goose","Chloephaga picta","(Gmelin, JF, 1789)","SA : Southern Cone","","",""
"367","367","","","    C. p. picta","(Gmelin, JF, 1789)","s Chile and s Argentina","","",""
"368","368","","","    C. p. leucoptera","(Gmelin, JF, 1789)","Falkland Is.","","",""
"369","369","","Kelp Goose","Chloephaga hybrida","(Molina, 1782)","SA : s","","",""
"370","370","","","    C. h. hybrida","(Molina, 1782)","s Chile and s Argentina","","",""
"371","371","","","    C. h. malvinarum","Phillips, JC, 1916","Falkland Is.","","",""
"372","372","","Ashy-headed Goose","Chloephaga poliocephala","Sclater, PL, 1857","SA : Southern Cone","","",""
"373","373","","Ruddy-headed Goose","Chloephaga rubidiceps","Sclater, PL, 1861","SA : s Chile, s Argentina and Falkland Is.","","",""
"374","374","","","Radjah","Reichenbach, 1853","","TAX","Separate Rajah Shelduck from Tadorna to monospecific genus Radjah, as it is paraphyletic in Tadorna relative to Alopochen (Worthy 2009; Gonzalez et al. 2009).",""
"375","375","","Raja Shelduck","Radjah radjah","(Garnot &amp; Lesson, R, 1828)","AU : n Australia and New Guinea","","",""
"376","376","","","    R. r. radjah","(Garnot &amp; Lesson, R, 1828)","Moluccas to New Guinea","","",""
"377","377","","","    R. r. rufitergum","(Hartert, E, 1905)","n, e Australia","","",""
"378","378","","","Tadorna","Boie, F, 1822","","","",""
"379","379","","Common Shelduck","Tadorna tadorna","(Linnaeus, 1758)","EU, AF : w Europe to ne China","","",""
"380","380","","Ruddy Shelduck","Tadorna ferruginea","(Pallas, 1764)","EU : s Europe to c Asia, nw Africa and Ethiopia","","",""
"381","381","","South African Shelduck","Tadorna cana","(Gmelin, JF, 1789)","AF : Namibia, Botswana and South Africa","","",""
"382","382","","Australian Shelduck","Tadorna tadornoides","(Jardine &amp; Selby, 1828)","AU : s Australia and Tasmania","","",""
"383","383","","Paradise Shelduck","Tadorna variegata","(Gmelin, JF, 1789)","AU : New Zealand","","",""
"384","384","†","Crested Shelduck","Tadorna cristata","(Kuroda, Nagamichi, 1917)","EU : ne Asia","","",""
"385","385","","","Malacorhynchus","Swainson, 1831","","","",""
"386","386","","Pink-eared Duck","Malacorhynchus membranaceus","(Latham, 1801)","AU : Australia","","",""
"387","387","","","Salvadorina","Rothschild &amp; Hartert, E, 1894","","","",""
"388","388","","Salvadori&#39;s Teal","Salvadorina waigiuensis","Rothschild &amp; Hartert, E, 1894","AU : New Guinea","","",""
"389","389","","","Cairina","Fleming, J, 1822","","","",""
"390","390","","Muscovy Duck","Cairina moschata","(Linnaeus, 1758)","NA, MA, SA : s Texas to n Argentina","","",""
"391","391","","","Asarcornis","Salvadori, 1895","","","",""
"392","392","","White-winged Duck","Asarcornis scutulata","(Müller, S, 1842)","OR : se Asia and Sumatra","","",""
"393","393","","","Pteronetta","Salvadori, 1895","","","",""
"394","394","","Hartlaub&#39;s Duck","Pteronetta hartlaubii","(Cassin, 1860)","AF : Sierra Leone to sw Uganda and n Angola","","",""
"395","395","","","Aix","Boie, F, 1828","","","",""
"396","396","","Wood Duck","Aix sponsa","(Linnaeus, 1758)","NA : widespread","","",""
"397","397","","Mandarin Duck","Aix galericulata","(Linnaeus, 1758)","EU : se Siberia, Korean Pen., Japan and e China","","",""
"398","398","","","Chenonetta","Brandt, JF, 1836","","","",""
"399","399","","Maned Duck","Chenonetta jubata","(Latham, 1801)","AU : Australia","","",""
"400","400","","","Nettapus","Brandt, JF, 1836","","","",""
"401","401","","African Pygmy Goose","Nettapus auritus","(Boddaert, 1783)","AF : s of the Sahara","","",""
"402","402","","Cotton Pygmy Goose","Nettapus coromandelianus","(Gmelin, JF, 1789)","OR : widespread","","",""
"403","403","","","    N. c. coromandelianus","(Gmelin, JF, 1789)","India to s China, Indonesia and New Guinea","","",""
"404","404","","","    N. c. albipennis","Gould, 1842","ne Australia","","",""
"405","405","","Green Pygmy Goose","Nettapus pulchellus","Gould, 1842","AU : New Guinea and n Australia","","",""
"406","406","","","Amazonetta","Boetticher, 1929","","","",""
"407","407","","Brazilian Teal","Amazonetta brasiliensis","(Gmelin, JF, 1789)","SA : Amazonia and se","","",""
"408","408","","","    A. b. brasiliensis","(Gmelin, JF, 1789)","e Colombia to e Brazil","","",""
"409","409","","","    A. b. ipecutiri","(Vieillot, 1816)","e Bolivia to s Brazil and n Argentina","","",""
"410","410","","","Callonetta","Delacour, 1936","","","",""
"411","411","","Ringed Teal","Callonetta leucophrys","(Vieillot, 1816)","SA : se Bolivia to se Brazil and Uruguay","","",""
"412","412","","","Lophonetta","Riley, 1914","","","",""
"413","413","","Crested Duck","Lophonetta specularioides","(King, PP, 1828)","SA : s","","",""
"414","414","","","    L. s. alticola","(Ménégaux, 1909)","c Peru to c Chile and nw Argentina","","",""
"415","415","","","    L. s. specularioides","(King, PP, 1828)","s Chile, s Argentina and Falkland Is.","","",""
"416","416","","","Speculanas","Boetticher, 1929","","","",""
"417","417","","Bronze-winged Duck","Speculanas specularis","(King, PP, 1828)","SA : s Chile and s Argentina","ENG","Also called Spectacled Duck (SACC). Bronze-winged Duck is the long-established name in aviculture.",""
"418","418","","","Sibirionetta","Boetticher, 1929","","PHY, TAX, SEQ","Transfer Baikal Teal from Anas to monotypic Sibirionetta (Gonzalez et al. 2009; H&amp;M 4; NACC 2017-B-10).",""
"419","419","","Baikal Teal","Sibirionetta formosa","(Georgi, 1775)","EU : e Siberia","","",""
"420","420","","","Spatula","Boie, F, 1822","","PHY, TAX, SEQ","Transfer 10 species of teals and shovelers from Anas to Spatula and resequence (Gonzalez et al. 2009; H&amp;M 4; NACC 2017-B-10).",""
"421","421","","Garganey","Spatula querquedula","(Linnaeus, 1758)","EU : w Europe to Japan","","",""
"422","422","","Blue-billed Teal","Spatula hottentota","(Eyton, 1838)","AF : Nigeria to Ethiopia and s to South Africa, Madagascar","ENG","Change English name from Hottentot Teal to Blue-billed Teal in concert with BirdLife South Africa List Committee, as the former name has become offensive. See Koopman (2021).",""
"423","423","","Puna Teal","Spatula puna","(Tschudi, 1844)","SA : Peru to nw Argentina","","",""
"424","424","","Silver Teal","Spatula versicolor","(Vieillot, 1816)","SA : s","","",""
"425","425","","","    S. v. versicolor","(Vieillot, 1816)","c Chile to s Brazil and s Argentina","","",""
"426","426","","","    S. v. fretensis","(King, PP, 1831)","s Chile, s Argentina and Falkland Is.","","",""
"427","427","","Red Shoveler","Spatula platalea","(Vieillot, 1816)","SA : s Peru, c Chile and s Brazil to Tierra del Fuego","","",""
"428","428","","Cinnamon Teal","Spatula cyanoptera","(Vieillot, 1816)","NA, MA, SA : w NA to s SA","","",""
"429","429","","","    S. c. septentrionalium","(Snyder &amp; Lumsden, 1951)","w North America","","",""
"430","430","","","    S. c. tropica","(Snyder &amp; Lumsden, 1951)","nw Colombia","","",""
"431","431","","","    S. c. borreroi","(Snyder &amp; Lumsden, 1951)","ec Colombia","","",""
"432","432","","","    S. c. orinoma","(Oberholser, 1906)","Peru, Bolivia, n Chile and nw Argentina","","",""
"433","433","","","    S. c. cyanoptera","(Vieillot, 1816)","sw Peru to s Brazil, s Argentina and Falkland Is.","","",""
"434","434","","Blue-winged Teal","Spatula discors","(Linnaeus, 1766)","NA : s Canada and USA","","",""
"435","435","","Cape Shoveler","Spatula smithii","Hartert, E, 1891","AF : Namibia, Botswana and South Africa","","",""
"436","436","","Australasian Shoveler","Spatula rhynchotis","(Latham, 1801)","AU : s Australia, Tasmania and New Zealand","SSP","Includes variegata; treat as monotypic (Gill et al. 2010).",""
